Time,Wave Probe C,Wave Probe G,Wave Probe L
135.25,-56.31795101,172.0474932,-113.9193447
135.3125,-28.41395101,182.9224932,-97.43934468
135.375,8.178048993,158.1724932,-92.82034468
135.4375,36.09804899,120.3044932,-85.09534468
135.5,60.16204899,77.23949318,-65.50924468
135.5625,81.13804899,46.79699318,-31.51924468
135.625,109.314049,21.07249318,8.39324532
135.6875,143.362049,-15.07800682,56.54575532
135.75,159.234049,-50.20750682,98.26075532
135.8125,155.378049,-73.47250682,134.8096553
135.875,130.546049,-91.29250682,161.8476553
135.9375,110.594049,-119.5235068,181.9486553
136,105.714049,-151.4505068,177.8126553
136.0625,99.33004899,-177.9175068,161.8476553
136.125,75.52204899,-186.0855068,140.2336553
136.1875,45.05804899,-183.1305068,120.6476553
136.25,19.71404899,-178.6605068,92.85325532
136.3125,2.306048993,-174.7155068,69.91965532
136.375,-17.16595101,-171.2355068,43.15575532
136.4375,-48.38195101,-157.6385068,11.98215532
136.5,-72.95795101,-131.6355068,-16.06924468
136.5625,-93.94995101,-99.70750682,-45.69784468
136.625,-119.293951,-59.36500682,-68.87284468
136.6875,-141.581951,-13.57750682,-89.97174468
136.75,-160.765951,28.00249318,-109.8153447
136.8125,-170.749951,59.43499318,-127.5833447
136.875,-177.149951,63.37949318,-142.7753447
136.9375,-177.149951,48.52949318,-152.8183447
137,-169.213951,43.84249318,-161.0583447
137.0625,-155.133951,51.26749318,-166.9803447
137.125,-130.301951,64.86449318,-165.4193447
137.1875,-102.909951,74.03749318,-162.5863447
137.25,-73.99795101,88.37699318,-154.8613447
137.3125,-49.67795101,111.8894932,-137.6093447
137.375,-33.29395101,139.3774932,-113.9193447
137.4375,-13.05395101,164.8544932,-84.83784468
137.5,18.94604899,168.5824932,-53.68034468
137.5625,51.97004899,164.3594932,-22.50674468
137.625,81.13804899,165.5974932,4.51465532
137.6875,102.146049,174.5074932,34.91575532
137.75,122.866049,175.4974932,66.33075532
137.8125,153.842049,158.1724932,92.59575532
137.875,180.994049,115.6174932,111.3776553
137.9375,185.074049,55.70699318,130.1746553
138,175.106049,15.61199318,159.7876553
138.0625,158.466049,-17.05800682,178.8426553
138.125,144.626049,-55.66800682,193.0046553
138.1875,132.354049,-90.79750682,204.5926553
138.25,121.586049,-112.5935068,201.5026553
138.3125,110.338049,-120.9925068,189.9306553
138.375,95.98604899,-121.9825068,163.6656553
138.4375,76.29004899,-113.5675068,139.7186553
138.5,59.39404899,-99.46050682,117.0586553
138.5625,48.62604899,-78.43800682,93.11075532
138.625,26.62604899,-47.25300682,72.23715532
138.6875,5.106048993,-4.915036819,49.59325532
138.75,-7.949951007,32.68949318,32.59825532
138.8125,-19.21395101,59.18749318,15.07215532
138.875,-33.54995101,108.9194932,-1.40784468
138.9375,-49.67795101,120.0574932,-23.02174468
139,-61.43795101,134.6594932,-48.25674468
139.0625,-65.29395101,134.9074932,-66.53924468
139.125,-67.34195101,114.8594932,-81.21674468
139.1875,-69.62995101,102.4844932,-93.59284468
139.25,-73.48595101,100.5199932,-99.24134468
139.3125,-75.27795101,111.8894932,-96.66634468
139.375,-64.25395101,104.7124932,-85.86784468
139.4375,-37.62995101,70.80449318,-74.00674468
139.5,-12.28595101,57.70249318,-57.01174468
139.5625,15.60204899,66.85999318,-34.88284468
139.625,52.22604899,78.97199318,-10.67784468
139.6875,94.70604899,73.29499318,23.58575532
139.75,130.034049,68.59249318,55.24215532
139.8125,133.378049,73.78999318,82.55325532
139.875,143.618049,78.72449318,103.3946553
139.9375,160.754049,50.27749318,121.4196553
140,175.874049,10.42996318,142.0356553
140.0625,157.186049,-18.28000682,167.5286553
140.125,112.626049,-37.84800682,201.5026553
140.1875,67.58604899,-60.35500682,209.9996553
140.25,25.09004899,-82.13500682,174.4806553
140.3125,-0.781951007,-97.00050682,132.7496553
140.375,-26.89395101,-114.0625068,90.02075532
140.4375,-51.98195101,-135.1155068,46.74465532
140.5,-73.21395101,-156.3855068,0.66824532
140.5625,-90.63795101,-175.4585068,-46.47034468
140.625,-108.045951,-186.3325068,-90.74424468
140.6875,-122.893951,-184.6005068,-129.8843447
140.75,-137.981951,-185.3425068,-162.3293447
140.8125,-153.085951,-189.8135068,-182.6883447
140.875,-159.245951,-199.2185068,-195.2893447
140.9375,-160.253951,-196.2485068,-203.7863447
141,-157.453951,-183.8735068,-205.0743447
141.0625,-147.213951,-161.8305068,-199.9403447
141.125,-136.701951,-136.1055068,-186.0353447
141.1875,-121.597951,-113.0725068,-161.8303447
141.25,-114.701951,-88.83300682,-140.1843447
141.3125,-118.285951,-65.07300682,-117.5403447
141.375,-129.277951,-54.92550682,-113.6613447
141.4375,-138.749951,-64.57800682,-123.7043447
141.5,-144.637951,-72.25050682,-130.1413447
141.5625,-152.061951,-67.78000682,-132.2013447
141.625,-158.221951,-48.98550682,-129.1113447
141.6875,-164.621951,-33.64050682,-125.0083447
141.75,-165.645951,-31.16550682,-121.1293447
141.8125,-160.765951,-22.25550682,-114.6913447
141.875,-149.005951,1.751993181,-102.0903447
141.9375,-130.061951,29.96699318,-91.77424468
142,-104.445951,45.55949318,-89.97174468
142.0625,-65.29395101,58.44499318,-86.64034468
142.125,-16.65395101,78.72449318,-79.43034468
142.1875,28.67404899,113.6374932,-64.73674468
142.25,69.89004899,143.0744932,-42.33424468
142.3125,110.082049,149.7574932,-12.22284468
142.375,149.506049,150.4994932,31.29465532
142.4375,174.594049,161.8994932,79.18965532
142.5,187.122049,190.5944932,119.8746553
142.5625,190.978049,211.1524932,158.2586553
142.625,195.826049,214.6024932,190.7036553
142.6875,196.594049,206.4344932,213.6046553
142.75,191.746049,196.7824932,225.4496553
142.8125,182.018049,191.3374932,222.1186553
142.875,170.482049,193.5794932,210.2576553
142.9375,172.802049,200.5094932,196.0946553
143,184.066049,202.4894932,185.5376553
143.0625,198.658049,201.0044932,184.7646553
143.125,203.506049,204.4544932,183.4936553
143.1875,195.826049,207.1774932,172.6786553
143.25,194.546049,175.0024932,158.5156553
143.3125,198.658049,150.0044932,150.5336553
143.375,197.890049,70.80449318,148.2156553
143.4375,184.578049,-16.81050682,154.6376553
143.5,154.866049,-92.77750682,162.8776553
143.5625,113.650049,-152.9205068,161.8476553
143.625,78.57804899,-200.9355068,148.7306553
143.6875,53.25004899,-245.9955068,121.9346553
143.75,19.20204899,-281.3725068,90.27825532
143.8125,-26.89395101,-310.8405068,64.78575532
143.875,-60.17395101,-333.1155068,43.41325532
143.9375,-83.72595101,-350.9205068,8.90824532
144,-103.677951,-363.8055068,-37.71534468
144.0625,-124.173951,-376.9075068,-77.62784468
144.125,-149.517951,-377.6505068,-114.1763447
144.1875,-169.213951,-370.2255068,-152.3033447
144.25,-185.085951,-351.9105068,-186.0353447
144.3125,-206.861951,-321.7155068,-211.2703447
144.375,-240.653951,-288.7975068,-227.2353447
144.4375,-273.933951,-243.7685068,-235.9903447
144.5,-299.261951,-188.8235068,-240.0943447
144.5625,-308.477951,-140.8085068,-249.3803447
144.625,-311.309951,-98.96550682,-268.6933447
144.6875,-308.749951,-63.58800682,-287.9893447
144.75,-296.973951,-35.85250682,-301.3953447
144.8125,-295.181951,-3.182536819,-301.6533447
144.875,-289.805951,29.48749318,-293.1553447
144.9375,-279.821951,54.22199318,-283.1133447
145,-268.541951,80.95199318,-271.5093447
145.0625,-251.133951,112.8944932,-251.4403447
145.125,-222.733951,137.6444932,-223.8883447
145.1875,-185.597951,152.7424932,-200.9703447
145.25,-146.957951,160.6624932,-178.0533447
145.3125,-102.909951,161.1574932,-150.2433447
145.375,-55.29395101,158.6674932,-117.2833447
145.4375,2.050048993,152.4944932,-72.97674468
145.5,79.85804899,150.9944932,-26.64284468
145.5625,162.802049,155.4644932,10.71074532
145.625,235.250049,167.5774932,42.12575532
145.6875,304.386049,180.4474932,77.12965532
145.75,366.578049,180.6944932,133.2806553
145.8125,360.178049,172.5274932,178.8426553
145.875,339.970049,156.9344932,218.7546553
145.9375,310.514049,138.3874932,269.2246553
146,275.954049,117.3344932,306.5786553
146.0625,239.874049,91.11499318,330.2686553
146.125,212.722049,67.10749318,315.5906553
146.1875,191.490049,54.46949318,262.8036553
146.25,169.714049,50.50949318,211.5446553
146.3125,145.906049,44.08999318,169.3146553
146.375,120.306049,33.67949318,147.4436553
146.4375,98.29004899,29.48749318,117.5736553
146.5,78.83404899,35.65949318,85.36965532
146.5625,61.93804899,35.92249318,53.18215532
146.625,43.52204899,21.07249318,39.53465532
146.6875,22.00204899,9.671993181,40.06575532
146.75,2.306048993,-1.713006819,39.01965532
146.8125,-16.14195101,-14.08800682,27.68965532
146.875,-29.43795101,-30.67050682,10.96824532
146.9375,-40.71795101,-43.52500682,1.18324532
147,-48.12595101,-57.15300682,-7.05674468
147.0625,-55.54995101,-76.44250682,-17.35674468
147.125,-62.98995101,-96.50550682,-33.32174468
147.1875,-68.87795101,-121.7355068,-51.87784468
147.25,-68.62195101,-145.9905068,-65.76674468
147.3125,-61.69395101,-157.6385068,-73.74924468
147.375,-58.63795101,-157.3905068,-77.37034468
147.4375,-61.43795101,-159.6185068,-84.83784468
147.5,-78.33395101,-160.8405068,-92.04784468
147.5625,-103.421951,-157.6385068,-95.39534468
147.625,-125.965951,-149.7185068,-96.66634468
147.6875,-138.493951,-142.2935068,-100.2883447
147.75,-142.349951,-139.0605068,-104.3913447
147.8125,-140.557951,-129.4075068,-104.1503447
147.875,-137.469951,-114.0625068,-107.4813447
147.9375,-136.701951,-98.22250682,-123.4463447
148,-134.157951,-85.10500682,-135.8233447
148.0625,-123.917951,-75.45250682,-138.1243447
148.125,-109.837951,-72.00300682,-138.1243447
148.1875,-94.20595101,-72.49800682,-140.1843447
148.25,-87.54995101,-74.23050682,-137.1103447
148.3125,-81.40595101,-77.20050682,-128.3553447
148.375,-74.50995101,-77.20050682,-115.2063447
148.4375,-68.36595101,-68.77000682,-97.18134468
148.5,-68.62195101,-55.17300682,-78.91534468
148.5625,-75.27795101,-36.34750682,-61.92034468
148.625,-78.84595101,-22.25550682,-42.86534468
148.6875,-75.02195101,-10.85500682,-23.27924468
148.75,-64.50995101,9.176993181,-6.54174468
148.8125,-51.21395101,39.86699318,6.57465532
148.875,-29.69395101,69.56699318,11.98215532
148.9375,-2.573951007,88.12949318,9.16574532
149,18.93004899,110.8994932,0.15324532
149.0625,37.61804899,148.5194932,-4.49784468
149.125,52.72204899,198.5144932,-4.24034468
149.1875,73.71404899,238.8574932,2.21324532
149.25,96.49804899,269.0524932,22.79715532
149.3125,118.274049,297.7774932,49.07825532
149.375,134.146049,321.5374932,82.55325532
149.4375,131.842049,325.7294932,111.6346553
149.5,131.570049,314.3594932,135.0676553
149.5625,139.778049,286.6244932,153.3496553
149.625,163.058049,234.4174932,171.3746553
149.6875,185.330049,188.8624932,184.0086553
149.75,201.202049,142.0844932,182.1896553
149.8125,205.314049,100.9994932,176.5246553
149.875,219.122049,61.64699318,170.0876553
149.9375,247.810049,23.03699318,171.3746553
150,267.762049,-17.05800682,180.1296553
150.0625,260.338049,-54.43050682,194.0346553
150.125,246.530049,-85.86300682,208.7286553
150.1875,224.514049,-114.0625068,214.9086553
150.25,192.514049,-133.1355068,212.0596553
150.3125,164.610049,-140.5605068,203.8196553
150.375,130.802049,-139.5705068,187.0826553
150.4375,94.70604899,-139.5705068,176.7826553
150.5,55.79404899,-136.3535068,163.9236553
150.5625,14.06604899,-124.7205068,139.7186553
150.625,-25.10195101,-106.6375068,99.03325532
150.6875,-56.57395101,-88.83300682,48.28965532
150.75,-91.66195101,-72.00300682,9.16574532
150.8125,-130.045951,-49.96000682,-18.66034468
150.875,-160.509951,-26.44750682,-42.33424468
150.9375,-175.629951,5.727463181,-80.44424468
151,-181.773951,38.13449318,-130.6563447
151.0625,-185.341951,61.39949318,-173.4013447
151.125,-185.853951,74.77999318,-199.9403447
151.1875,-181.005951,77.73449318,-206.6193447
151.25,-169.213951,83.44249318,-198.1213447
151.3125,-154.365951,95.30699318,-186.0353447
151.375,-134.669951,114.6274932,-177.0233447
151.4375,-109.069951,135.8974932,-164.1313447
151.5,-80.63795101,128.9824932,-140.9563447
151.5625,-43.02195101,91.85749318,-121.9013447
151.625,5.362048993,51.76249318,-102.3483447
151.6875,42.75404899,23.77949318,-80.70174468
151.75,78.83404899,-13.57750682,-58.29924468
151.8125,119.282049,-62.10300682,-34.11034468
151.875,149.506049,-98.71750682,2.21324532
151.9375,162.034049,-119.7705068,49.31965532
152,147.442049,-131.1405068,94.38215532
152.0625,126.210049,-141.3035068,146.9126553
152.125,105.202049,-146.4855068,160.5596553
152.1875,88.05004899,-148.7285068,149.5036553
152.25,69.37804899,-154.4055068,137.6426553
152.3125,36.61004899,-154.1575068,123.2386553
152.375,3.842048993,-138.8125068,100.3207553
152.4375,-13.82195101,-125.2155068,77.12965532
152.5,-27.40595101,-115.7955068,50.88075532
152.5625,-53.50195101,-100.6975068,17.92075532
152.625,-85.51795101,-81.88750682,-9.37424468
152.6875,-110.093951,-59.86000682,-33.06424468
152.75,-121.341951,-33.87250682,-54.45284468
152.8125,-129.021951,-2.687536819,-81.73174468
152.875,-138.493951,30.46199318,-109.8153447
152.9375,-144.637951,66.36499318,-134.0203447
153,-152.317951,90.86749318,-154.3463447
153.0625,-155.133951,97.54999318,-164.1313447
153.125,-149.005951,102.4844932,-161.8303447
153.1875,-138.493951,119.5624932,-154.6043447
153.25,-119.805951,141.5894932,-145.0933447
153.3125,-96.25395101,155.4644932,-135.5653447
153.375,-61.43795101,160.1524932,-129.6263447
153.4375,-18.95795101,180.9424932,-118.5703447
153.5,18.43404899,206.9294932,-91.00174468
153.5625,45.81004899,222.7694932,-54.71034468
153.625,81.39404899,231.9424932,-14.26674468
153.6875,127.234049,230.9374932,28.97715532
153.75,174.082049,228.7094932,68.88965532
153.8125,211.954049,228.7094932,114.4836553
153.875,232.706049,219.0724932,151.8046553
153.9375,245.490049,207.4244932,185.0226553
154,268.530049,191.3374932,204.3346553
154.0625,260.594049,167.5774932,229.3126553
154.125,241.154049,136.6544932,250.9426553
154.1875,217.586049,99.52999318,262.0146553
154.25,197.890049,55.21199318,272.5886553
154.3125,171.250049,11.41996318,254.5636553
154.375,144.882049,-23.24550682,245.0196553
154.4375,127.730049,-41.06550682,232.9336553
154.5,118.530049,-53.17750682,198.1706553
154.5625,113.138049,-67.03750682,151.0486553
154.625,104.946049,-80.66550682,105.4546553
154.6875,91.39404899,-86.85300682,78.41715532
154.75,72.17804899,-84.85750682,71.72215532
154.8125,52.22604899,-90.30250682,67.87575532
154.875,31.98604899,-107.3805068,54.98465532
154.9375,1.538048993,-124.4575068,38.76215532
155,-26.38195101,-130.6455068,35.17325532
155.0625,-51.98195101,-126.7005068,36.95965532
155.125,-71.93395101,-117.2955068,25.90325532
155.1875,-90.63795101,-109.6235068,-12.73784468
155.25,-111.357951,-108.6175068,-54.19534468
155.3125,-132.109951,-108.1225068,-83.55034468
155.375,-151.805951,-109.6235068,-112.3903447
155.4375,-167.181951,-118.5335068,-139.9263447
155.5,-171.517951,-132.6255068,-157.9683447
155.5625,-171.005951,-141.3035068,-163.6163447
155.625,-171.261951,-136.1055068,-174.9633447
155.6875,-172.557951,-126.9485068,-195.5463447
155.75,-168.189951,-120.5135068,-209.4683447
155.8125,-160.509951,-120.5135068,-220.0093447
155.875,-153.341951,-117.7905068,-226.7203447
155.9375,-151.805951,-105.6475068,-230.3093447
156,-150.029951,-92.03500682,-229.7943447
156.0625,-151.053951,-87.10050682,-218.4803447
156.125,-154.621951,-87.59550682,-194.0183447
156.1875,-155.661951,-87.10050682,-153.5903447
156.25,-148.237951,-77.69550682,-114.1763447
156.3125,-133.133951,-68.27500682,-80.44424468
156.375,-110.093951,-64.57800682,-54.95174468
156.4375,-79.86995101,-58.62250682,-43.89534468
156.5,-55.54995101,-35.11000682,-42.60784468
156.5625,-34.82995101,-9.880506819,-35.39784468
156.625,-19.21395101,1.751993181,-17.63034468
156.6875,-3.597951007,10.18246318,-3.98284468
156.75,11.77804899,34.43749318,2.21324532
156.8125,15.85804899,77.48699318,3.22715532
156.875,18.94604899,121.8044932,4.51465532
156.9375,27.13804899,147.2974932,18.95075532
157,43.52204899,152.9894932,37.47465532
157.0625,55.28204899,167.3294932,54.72715532
157.125,59.39404899,186.4024932,64.51215532
157.1875,66.03404899,198.2674932,66.33075532
157.25,79.34604899,196.5344932,73.02575532
157.3125,95.21804899,182.9224932,83.84075532
157.375,108.034049,158.6674932,101.6082553
157.4375,129.010049,133.1744932,118.0886553
157.5,159.490049,123.7844932,135.5826553
157.5625,187.890049,119.8094932,153.0926553
157.625,206.850049,97.30249318,166.2406553
157.6875,214.786049,72.28949318,175.2536553
157.75,222.978049,67.35499318,178.5846553
157.8125,229.874049,76.75999318,183.4936553
157.875,235.250049,77.23949318,188.3856553
157.9375,213.490049,74.77999318,193.7776553
158,179.186049,74.03749318,189.9306553
158.0625,164.850049,81.95749318,159.0306553
158.125,169.458049,83.93749318,129.4026553
158.1875,161.010049,76.26499318,103.6521553
158.25,93.18604899,66.85999318,80.21965532
158.3125,37.12204899,53.72699318,56.54575532
158.375,13.29804899,33.94249318,39.79215532
158.4375,-0.525951007,3.004963181,30.00715532
158.5,-45.05395101,-27.19000682,14.29965532
158.5625,-96.78195101,-53.68800682,-9.11674468
158.625,-120.573951,-76.69000682,-30.48924468
158.6875,-120.573951,-98.22250682,-51.36284468
158.75,-111.869951,-116.5375068,-72.71924468
158.8125,-115.725951,-130.3975068,-93.85034468
158.875,-122.109951,-145.7425068,-106.7093447
158.9375,-117.773951,-158.8755068,-109.5583447
159,-99.59795101,-170.2605068,-112.6313447
159.0625,-79.37395101,-176.2005068,-112.8893447
159.125,-77.56595101,-178.9075068,-117.0253447
159.1875,-81.14995101,-183.1305068,-113.9193447
159.25,-79.86995101,-185.5905068,-109.0433447
159.3125,-77.32595101,-185.5905068,-111.1033447
